,start_st,weekday,date,demand,demand_int
664,212,5,4/1/2017,8.364878864,8
665,212,5,4/8/2017,7.296566686,7
666,212,5,4/15/2017,7.972152722,8
667,212,5,4/22/2017,7.693726025,8
668,212,6,4/2/2017,17.80311316,18
669,212,6,4/9/2017,17.75329747,18
670,212,6,4/16/2017,17.64200377,18
671,212,6,4/23/2017,17.53951403,18
672,216,0,4/3/2017,2.222806015,2
673,216,0,4/10/2017,2.201951652,2
674,216,0,4/17/2017,2.189620455,2
675,216,0,4/24/2017,2.176471071,2
676,216,1,4/4/2017,0.585497039,1
677,216,1,4/11/2017,0.581436658,1
678,216,1,4/18/2017,0.576060439,1
679,216,1,4/25/2017,0.57092696,1
680,216,2,4/5/2017,0.719250972,1
681,216,2,4/12/2017,0.721441481,1
682,216,2,4/19/2017,0.712034966,1
683,216,2,4/26/2017,0.704725909,1
684,216,3,4/6/2017,1.172938084,1
685,216,3,4/13/2017,1.163258376,1
686,216,3,4/20/2017,1.151636219,1
687,216,3,4/27/2017,1.140406428,1
688,216,4,4/7/2017,1.881532517,2
689,216,4,4/14/2017,1.870975687,2
690,216,4,4/21/2017,1.860768258,2
691,216,4,4/28/2017,1.850611393,2
692,216,5,4/1/2017,2.304880269,2
693,216,5,4/8/2017,2.297817665,2
694,216,5,4/15/2017,2.284936315,2
695,216,5,4/22/2017,2.271355702,2
696,216,6,4/2/2017,6.261461485,6
697,216,6,4/9/2017,6.354754376,6
698,216,6,4/16/2017,6.34619138,6
699,216,6,4/23/2017,6.355350346,6
700,217,0,4/3/2017,0.447616402,0
701,217,0,4/10/2017,0.432043562,0
702,217,0,4/17/2017,0.442899703,0
703,217,0,4/24/2017,0.425813851,0
704,217,1,4/4/2017,0.135741173,0
705,217,1,4/11/2017,0.168163927,0
706,217,1,4/18/2017,0.150100307,0
707,217,1,4/25/2017,0.145578026,0
708,217,2,4/5/2017,0.124462484,0
709,217,2,4/12/2017,0.120774806,0
710,217,2,4/19/2017,0.120284778,0
711,217,2,4/26/2017,0.11589914,0
712,217,3,4/6/2017,1.675577543,2
713,217,3,4/13/2017,1.651386577,2
714,217,3,4/20/2017,1.624790701,2
715,217,3,4/27/2017,1.598909437,2
716,217,4,4/7/2017,3.702346961,4
717,217,4,4/14/2017,3.654181943,4
718,217,4,4/21/2017,3.636036255,4
719,217,4,4/28/2017,3.615636915,4
720,217,5,4/1/2017,1.2322301,1
721,217,5,4/8/2017,0.796240197,1
722,217,5,4/15/2017,0.954956048,1
723,217,5,4/22/2017,0.966797801,1
724,217,6,4/2/2017,2.88806214,3
725,217,6,4/9/2017,1.928260119,2
726,217,6,4/16/2017,2.466669038,2
727,217,6,4/23/2017,2.410129975,2
728,224,0,4/3/2017,7.399817502,7
729,224,0,4/10/2017,7.341961338,7
730,224,0,4/17/2017,7.286037631,7
731,224,0,4/24/2017,7.230387346,7
732,224,1,4/4/2017,3.07425576,3
733,224,1,4/11/2017,3.855455365,4
734,224,1,4/18/2017,3.638078958,4
735,224,1,4/25/2017,3.379479306,3
736,224,2,4/5/2017,7.007840023,7
737,224,2,4/12/2017,6.285993462,6
738,224,2,4/19/2017,6.767223371,7
739,224,2,4/26/2017,6.512268502,7
740,224,3,4/6/2017,2.251013355,2
741,224,3,4/13/2017,2.2276395,2
742,224,3,4/20/2017,2.19798251,2
743,224,3,4/27/2017,2.170238322,2
744,224,4,4/7/2017,20.55162346,21
745,224,4,4/14/2017,51.5633509,52
746,224,4,4/21/2017,24.75840665,25
747,224,4,4/28/2017,28.75261312,29
748,224,5,4/1/2017,2.064584011,2
749,224,5,4/8/2017,1.902947696,2
750,224,5,4/15/2017,1.977272799,2
751,224,5,4/22/2017,1.92771065,2
752,224,6,4/2/2017,2.813820893,3
753,224,6,4/9/2017,2.788491154,3
754,224,6,4/16/2017,2.7634007,3
755,224,6,4/23/2017,2.738536094,3
756,225,0,4/3/2017,2.302744147,2
757,225,0,4/10/2017,2.215067769,2
758,225,0,4/17/2017,2.283504942,2
759,225,0,4/24/2017,2.207814149,2
760,225,1,4/4/2017,0.913532318,1
761,225,1,4/11/2017,0.878654339,1
762,225,1,4/18/2017,0.866065852,1
763,225,1,4/25/2017,0.84994523,1
764,225,2,4/5/2017,1.569532661,2
765,225,2,4/12/2017,1.373371117,1
766,225,2,4/19/2017,1.427976591,1
767,225,2,4/26/2017,1.402606783,1
768,225,3,4/6/2017,1.956546774,2
769,225,3,4/13/2017,1.943818554,2
770,225,3,4/20/2017,1.907534512,2
771,225,3,4/27/2017,1.877738504,2
772,225,4,4/7/2017,4.792759931,5
773,225,4,4/14/2017,11.13099869,11
774,225,4,4/21/2017,8.359746441,8
775,225,4,4/28/2017,6.742524732,7
776,225,5,4/1/2017,0.296588557,0
777,225,5,4/8/2017,0.27798968,0
778,225,5,4/15/2017,0.292415598,0
779,225,5,4/22/2017,0.276234413,0
780,225,6,4/2/2017,0.748556394,1
781,225,6,4/9/2017,0.732152394,1
782,225,6,4/16/2017,0.71989238,1
783,225,6,4/23/2017,0.707330287,1
784,228,0,4/3/2017,5.363633316,5
785,228,0,4/10/2017,5.302056896,5
786,228,0,4/17/2017,5.244686402,5
787,228,0,4/24/2017,5.188097032,5
788,228,1,4/4/2017,11.14021939,11
789,228,1,4/11/2017,13.85022494,14
790,228,1,4/18/2017,12.57208516,13
791,228,1,4/25/2017,12.05810676,12
792,228,2,4/5/2017,18.07678189,18
793,228,2,4/12/2017,17.43128807,17
794,228,2,4/19/2017,17.26746808,17
795,228,2,4/26/2017,17.3994514,17
796,228,3,4/6/2017,6.443839122,6
797,228,3,4/13/2017,6.366070725,6
798,228,3,4/20/2017,6.285744696,6
799,228,3,4/27/2017,6.206664663,6
800,228,4,4/7/2017,22.93794306,23
801,228,4,4/14/2017,22.87710696,23
802,228,4,4/21/2017,22.83036088,23
803,228,4,4/28/2017,22.78340463,23
804,228,5,4/1/2017,1.827621354,2
805,228,5,4/8/2017,1.249467035,1
806,228,5,4/15/2017,1.436569703,1
807,228,5,4/22/2017,1.503827585,2
808,228,6,4/2/2017,3.23796087,3
809,228,6,4/9/2017,3.215213093,3
810,228,6,4/16/2017,3.187520376,3
811,228,6,4/23/2017,3.160511517,3
812,229,0,4/3/2017,35.5345972,36
813,229,0,4/10/2017,36.3586371,36
814,229,0,4/17/2017,36.1268262,36
815,229,0,4/24/2017,35.52860859,36
816,229,1,4/4/2017,11.87796776,12
817,229,1,4/11/2017,14.34463237,14
818,229,1,4/18/2017,14.5007103,15
819,229,1,4/25/2017,12.92395945,13
820,229,2,4/5/2017,13.54139102,14
821,229,2,4/12/2017,12.27141149,12
822,229,2,4/19/2017,12.30326573,12
823,229,2,4/26/2017,12.41613019,12
824,229,3,4/6/2017,8.148647357,8
825,229,3,4/13/2017,8.03391875,8
826,229,3,4/20/2017,7.918925889,8
827,229,3,4/27/2017,7.805653972,8
828,229,4,4/7/2017,30.29532316,30
829,229,4,4/14/2017,30.12899085,30
830,229,4,4/21/2017,29.97582804,30
831,229,4,4/28/2017,29.82371415,30
832,229,5,4/1/2017,7.188990923,7
833,229,5,4/8/2017,7.10931742,7
834,229,5,4/15/2017,7.024552069,7
835,229,5,4/22/2017,6.941131425,7
836,229,6,4/2/2017,16.74069203,17
837,229,6,4/9/2017,16.62607879,17
838,229,6,4/16/2017,16.50890805,17
839,229,6,4/23/2017,16.39232552,16
840,232,0,4/3/2017,1.035595362,1
841,232,0,4/10/2017,1.022686226,1
842,232,0,4/17/2017,1.008857282,1
843,232,0,4/24/2017,0.99505667,1
844,232,1,4/4/2017,1.511480339,2
845,232,1,4/11/2017,1.829457293,2
846,232,1,4/18/2017,1.652423895,2
847,232,1,4/25/2017,1.622873679,2
848,232,2,4/5/2017,1.783797966,2
849,232,2,4/12/2017,1.318960109,1
850,232,2,4/19/2017,1.47615944,1
851,232,2,4/26/2017,1.483231198,1
852,232,3,4/6/2017,1.066777102,1
853,232,3,4/13/2017,1.053249019,1
854,232,3,4/20/2017,1.039889086,1
855,232,3,4/27/2017,1.026698626,1
856,232,4,4/7/2017,5.283424299,5
857,232,4,4/14/2017,5.182900323,5
858,232,4,4/21/2017,5.182574375,5
859,232,4,4/28/2017,5.171134805,5
860,232,5,4/1/2017,0.290810699,0
861,232,5,4/8/2017,0.285681955,0
862,232,5,4/15/2017,0.280455597,0
863,232,5,4/22/2017,0.275331638,0
864,232,6,4/2/2017,0.752365394,1
865,232,6,4/9/2017,0.751286895,1
866,232,6,4/16/2017,0.739034494,1
867,232,6,4/23/2017,0.729445976,1
868,237,0,4/3/2017,13.89113139,14
869,237,0,4/10/2017,13.89188009,14
870,237,0,4/17/2017,13.80466092,14
871,237,0,4/24/2017,13.68607629,14
872,237,1,4/4/2017,4.062252364,4
873,237,1,4/11/2017,4.037017899,4
874,237,1,4/18/2017,4.121026853,4
875,237,1,4/25/2017,3.990381202,4
876,237,2,4/5/2017,18.48269182,18
877,237,2,4/12/2017,15.07461358,15
878,237,2,4/19/2017,16.18160947,16
879,237,2,4/26/2017,16.45457022,16
880,237,3,4/6/2017,11.39604754,11
881,237,3,4/13/2017,11.50123607,12
882,237,3,4/20/2017,11.31456359,11
883,237,3,4/27/2017,11.20192878,11
884,237,4,4/7/2017,25.04698789,25
885,237,4,4/14/2017,24.50906005,25
886,237,4,4/21/2017,24.46207793,24
887,237,4,4/28/2017,24.34674576,24
888,237,5,4/1/2017,5.992820197,6
889,237,5,4/8/2017,5.969865115,6
890,237,5,4/15/2017,5.89654338,6
891,237,5,4/22/2017,5.829943432,6
892,237,6,4/2/2017,19.16960066,19
893,237,6,4/9/2017,19.05193052,19
894,237,6,4/16/2017,18.93277159,19
895,237,6,4/23/2017,18.81439883,19
896,238,0,4/3/2017,11.97821915,12
897,238,0,4/10/2017,11.99979119,12
898,238,0,4/17/2017,11.79617044,12
899,238,0,4/24/2017,11.7360104,12
900,238,1,4/4/2017,7.785403415,8
901,238,1,4/11/2017,8.579106713,9
902,238,1,4/18/2017,8.154500869,8
903,238,1,4/25/2017,7.968050453,8
904,238,2,4/5/2017,5.706038085,6
905,238,2,4/12/2017,5.076423294,5
906,238,2,4/19/2017,5.134359893,5
907,238,2,4/26/2017,5.223935108,5
908,238,3,4/6/2017,4.382046031,4
909,238,3,4/13/2017,4.343590153,4
910,238,3,4/20/2017,4.290093916,4
911,238,3,4/27/2017,4.239269117,4
912,238,4,4/7/2017,15.94214102,16
913,238,4,4/14/2017,15.87825381,16
914,238,4,4/21/2017,15.81497051,16
915,238,4,4/28/2017,15.75193758,16
916,238,5,4/1/2017,6.92186022,7
917,238,5,4/8/2017,5.163643531,5
918,238,5,4/15/2017,6.093558267,6
919,238,5,4/22/2017,6.164294778,6
920,238,6,4/2/2017,5.357912785,5
921,238,6,4/9/2017,5.306392075,5
922,238,6,4/16/2017,5.254851917,5
923,238,6,4/23/2017,5.203829101,5
924,239,0,4/3/2017,3.394151875,3
925,239,0,4/10/2017,3.355956039,3
926,239,0,4/17/2017,3.321120823,3
927,239,0,4/24/2017,3.286463475,3
928,239,1,4/4/2017,7.355969582,7
929,239,1,4/11/2017,7.15294336,7
930,239,1,4/18/2017,7.139916773,7
931,239,1,4/25/2017,7.070227208,7
932,239,2,4/5/2017,4.582945943,5
933,239,2,4/12/2017,4.543541281,5
934,239,2,4/19/2017,4.498181858,4
935,239,2,4/26/2017,4.452624762,4
936,239,3,4/6/2017,2.760008193,3
937,239,3,4/13/2017,2.726869019,3
938,239,3,4/20/2017,2.693504464,3
939,239,3,4/27/2017,2.660518038,3
940,239,4,4/7/2017,5.081485176,5
941,239,4,4/14/2017,5.02231176,5
942,239,4,4/21/2017,4.983443832,5
943,239,4,4/28/2017,4.946361044,5
944,239,5,4/1/2017,2.028708755,2
945,239,5,4/8/2017,2.04964796,2
946,239,5,4/15/2017,2.020885734,2
947,239,5,4/22/2017,2.007727335,2
948,239,6,4/2/2017,1.409329307,1
949,239,6,4/9/2017,1.393070178,1
950,239,6,4/16/2017,1.377914104,1
951,239,6,4/23/2017,1.363048827,1
952,241,0,4/3/2017,0.756095247,1
953,241,0,4/10/2017,0.746276097,1
954,241,0,4/17/2017,0.736534369,1
955,241,0,4/24/2017,0.726921011,1
956,241,1,4/4/2017,0.958027048,1
957,241,1,4/11/2017,1.060059512,1
958,241,1,4/18/2017,1.021393615,1
959,241,1,4/25/2017,0.967486928,1
960,241,2,4/5/2017,2.322151101,2
961,241,2,4/12/2017,2.20410359,2
962,241,2,4/19/2017,2.269897534,2
963,241,2,4/26/2017,2.215685681,2
964,241,3,4/6/2017,1.196462579,1
965,241,3,4/13/2017,1.184393907,1
966,241,3,4/20/2017,1.167388947,1
967,241,3,4/27/2017,1.151389495,1
968,241,4,4/7/2017,3.600489141,4
969,241,4,4/14/2017,3.57820598,4
970,241,4,4/21/2017,3.561544647,4
971,241,4,4/28/2017,3.544752616,4
972,241,5,4/1/2017,1.467001945,1
973,241,5,4/8/2017,1.447162481,1
974,241,5,4/15/2017,1.427590264,1
975,241,5,4/22/2017,1.408282752,1
976,241,6,4/2/2017,3.898841264,4
977,241,6,4/9/2017,3.879382582,4
978,241,6,4/16/2017,3.859944299,4
979,241,6,4/23/2017,3.840605717,4
980,242,0,4/3/2017,2.154497411,2
981,242,0,4/10/2017,2.131795078,2
982,242,0,4/17/2017,2.105574476,2
983,242,0,4/24/2017,2.079186738,2
984,242,1,4/4/2017,1.555274522,2
985,242,1,4/11/2017,1.524128491,2
986,242,1,4/18/2017,1.504629429,2
987,242,1,4/25/2017,1.487232486,1
988,242,2,4/5/2017,1.673177925,2
989,242,2,4/12/2017,1.661286347,2
990,242,2,4/19/2017,1.636972528,2
991,242,2,4/26/2017,1.61660437,2
992,242,3,4/6/2017,0.338634006,0
993,242,3,4/13/2017,0.332521376,0
994,242,3,4/20/2017,0.326084136,0
995,242,3,4/27/2017,0.319730219,0
996,242,4,4/7/2017,1.438494846,1
997,242,4,4/14/2017,1.407614072,1
998,242,4,4/21/2017,1.390282354,1
999,242,4,4/28/2017,1.37454298,1
1000,242,5,4/1/2017,0.10112799,0
1001,242,5,4/8/2017,0.079083744,0
1002,242,5,4/15/2017,0.094994249,0
1003,242,5,4/22/2017,0.089691046,0
1004,242,6,4/2/2017,2.028195855,2
1005,242,6,4/9/2017,2.016438212,2
1006,242,6,4/16/2017,2.005264506,2
1007,242,6,4/23/2017,1.994130412,2
1008,243,0,4/3/2017,2.237196133,2
1009,243,0,4/10/2017,2.214660618,2
1010,243,0,4/17/2017,2.190348239,2
1011,243,0,4/24/2017,2.16645771,2
1012,243,1,4/4/2017,2.408743757,2
1013,243,1,4/11/2017,2.379777416,2
1014,243,1,4/18/2017,2.358384484,2
1015,243,1,4/25/2017,2.336660295,2
1016,243,2,4/5/2017,1.740426486,2
1017,243,2,4/12/2017,1.617222694,2
1018,243,2,4/19/2017,1.599646997,2
1019,243,2,4/26/2017,1.6156674,2
1020,243,3,4/6/2017,1.426331605,1
1021,243,3,4/13/2017,1.31829916,1
1022,243,3,4/20/2017,1.275083097,1
1023,243,3,4/27/2017,1.303055773,1
1024,243,4,4/7/2017,8.738663566,9
1025,243,4,4/14/2017,8.172839022,8
1026,243,4,4/21/2017,8.264114549,8
1027,243,4,4/28/2017,8.246812594,8
1028,243,5,4/1/2017,1.429052901,1
1029,243,5,4/8/2017,1.433936684,1
1030,243,5,4/15/2017,1.414827153,1
1031,243,5,4/22/2017,1.399654235,1
1032,243,6,4/2/2017,0.981467025,1
1033,243,6,4/9/2017,0.959952609,1
1034,243,6,4/16/2017,0.986087773,1
1035,243,6,4/23/2017,0.953671974,1
1036,244,0,4/3/2017,0.467682358,0
1037,244,0,4/10/2017,0.4600834,0
1038,244,0,4/17/2017,0.452477809,0
1039,244,0,4/24/2017,0.444982451,0
1040,244,1,4/4/2017,0.738081572,1
1041,244,1,4/11/2017,0.724444027,1
1042,244,1,4/18/2017,0.712349573,1
1043,244,1,4/25/2017,0.700747526,1
1044,244,2,4/5/2017,0.971996048,1
1045,244,2,4/12/2017,0.956559594,1
1046,244,2,4/19/2017,0.941432106,1
1047,244,2,4/26/2017,0.926541506,1
1048,244,3,4/6/2017,1.559248051,2
1049,244,3,4/13/2017,1.543897413,2
1050,244,3,4/20/2017,1.521068685,2
1051,244,3,4/27/2017,1.499836523,1
1052,244,4,4/7/2017,3.365005079,3
1053,244,4,4/14/2017,3.340199383,3
1054,244,4,4/21/2017,3.315576547,3
1055,244,4,4/28/2017,3.291135222,3
1056,244,5,4/1/2017,2.217232489,2
1057,244,5,4/8/2017,2.196466577,2
1058,244,5,4/15/2017,2.173908305,2
1059,244,5,4/22/2017,2.151660743,2
1060,244,6,4/2/2017,1.9067063,2
1061,244,6,4/9/2017,1.889518039,2
1062,244,6,4/16/2017,1.871281256,2
1063,244,6,4/23/2017,1.853306432,2
1064,245,0,4/3/2017,2.757437512,3
1065,245,0,4/10/2017,2.735217301,3
1066,245,0,4/17/2017,2.719649097,3
1067,245,0,4/24/2017,2.702672393,3
1068,245,1,4/4/2017,0.960905247,1
1069,245,1,4/11/2017,0.952020583,1
1070,245,1,4/18/2017,0.943218068,1
1071,245,1,4/25/2017,0.934496942,1
1072,245,2,4/5/2017,0.991660915,1
1073,245,2,4/12/2017,0.984474,1
1074,245,2,4/19/2017,0.972370836,1
1075,245,2,4/26/2017,0.961106848,1
1076,245,3,4/6/2017,1.679804493,2
1077,245,3,4/13/2017,1.666217151,2
1078,245,3,4/20/2017,1.652353766,2
1079,245,3,4/27/2017,1.63861856,2
1080,245,4,4/7/2017,3.390596151,3
1081,245,4,4/14/2017,3.382919735,3
1082,245,4,4/21/2017,3.376489841,3
1083,245,4,4/28/2017,3.370097509,3
1084,245,5,4/1/2017,2.830163223,3
1085,245,5,4/8/2017,2.49178511,2
1086,245,5,4/15/2017,2.762282853,3
1087,245,5,4/22/2017,2.659145596,3
1088,245,6,4/2/2017,1.962006283,2
1089,245,6,4/9/2017,1.949377609,2
1090,245,6,4/16/2017,1.938470582,2
1091,245,6,4/23/2017,1.927484519,2
1092,247,0,4/3/2017,12.80019106,13
1093,247,0,4/10/2017,13.33713258,13
1094,247,0,4/17/2017,13.31235676,13
1095,247,0,4/24/2017,13.009808,13
1096,247,1,4/4/2017,10.2626203,10
1097,247,1,4/11/2017,11.82692266,12
1098,247,1,4/18/2017,11.19684493,11
1099,247,1,4/25/2017,10.97328213,11
1100,247,2,4/5/2017,6.667737022,7
1101,247,2,4/12/2017,6.609541486,7
1102,247,2,4/19/2017,6.552123996,7
1103,247,2,4/26/2017,6.495197503,6
1104,247,3,4/6/2017,4.630863815,5
1105,247,3,4/13/2017,4.577635309,5
1106,247,3,4/20/2017,4.523808363,5
1107,247,3,4/27/2017,4.470740471,4
1108,247,4,4/7/2017,29.08678563,29
1109,247,4,4/14/2017,33.5891321,34
1110,247,4,4/21/2017,31.55561594,32
1111,247,4,4/28/2017,31.15243082,31
1112,247,5,4/1/2017,8.018789375,8
1113,247,5,4/8/2017,7.177413824,7
1114,247,5,4/15/2017,7.688108257,8
1115,247,5,4/22/2017,7.476044988,7
1116,247,6,4/2/2017,16.89766889,17
1117,247,6,4/9/2017,16.85049386,17
1118,247,6,4/16/2017,16.77090389,17
1119,247,6,4/23/2017,16.69456699,17
1120,248,0,4/3/2017,5.254362993,5
1121,248,0,4/10/2017,5.210921186,5
1122,248,0,4/17/2017,5.177020317,5
1123,248,0,4/24/2017,5.142812301,5
1124,248,1,4/4/2017,3.159483279,3
1125,248,1,4/11/2017,3.136723467,3
1126,248,1,4/18/2017,3.115205475,3
1127,248,1,4/25/2017,3.093814634,3
1128,248,2,4/5/2017,2.84694247,3
1129,248,2,4/12/2017,2.819327374,3
1130,248,2,4/19/2017,2.789946974,3
1131,248,2,4/26/2017,2.761083481,3
1132,248,3,4/6/2017,0.890823465,1
1133,248,3,4/13/2017,0.877625635,1
1134,248,3,4/20/2017,0.864513018,1
1135,248,3,4/27/2017,0.851600822,1
1136,248,4,4/7/2017,5.339904483,5
1137,248,4,4/14/2017,5.237657855,5
1138,248,4,4/21/2017,5.229238944,5
1139,248,4,4/28/2017,5.212447571,5
1140,248,5,4/1/2017,0.33406006,0
1141,248,5,4/8/2017,0.332941595,0
1142,248,5,4/15/2017,0.32870253,0
1143,248,5,4/22/2017,0.324035279,0
1144,248,6,4/2/2017,3.23139185,3
1145,248,6,4/9/2017,3.257971342,3
1146,248,6,4/16/2017,3.252481831,3
1147,248,6,4/23/2017,3.241174389,3
1148,249,0,4/3/2017,8.411721843,8
1149,249,0,4/10/2017,8.244887473,8
1150,249,0,4/17/2017,8.239296353,8
1151,249,0,4/24/2017,8.189962532,8
1152,249,1,4/4/2017,3.87586489,4
1153,249,1,4/11/2017,4.509173777,5
1154,249,1,4/18/2017,4.160286042,4
1155,249,1,4/25/2017,4.055656659,4
1156,249,2,4/5/2017,2.872431101,3
1157,249,2,4/12/2017,2.884976183,3
1158,249,2,4/19/2017,2.840612282,3
1159,249,2,4/26/2017,2.80991318,3
1160,249,3,4/6/2017,3.613325229,4
1161,249,3,4/13/2017,3.570421696,4
1162,249,3,4/20/2017,3.531045934,4
1163,249,3,4/27/2017,3.491911059,3
1164,249,4,4/7/2017,9.69811526,10
1165,249,4,4/14/2017,9.662875047,10
1166,249,4,4/21/2017,9.636424149,10
1167,249,4,4/28/2017,9.609806788,10
1168,249,5,4/1/2017,1.047222553,1
1169,249,5,4/8/2017,1.033112551,1
1170,249,5,4/15/2017,1.019192408,1
1171,249,5,4/22/2017,1.005459826,1
1172,249,6,4/2/2017,3.058038918,3
1173,249,6,4/9/2017,3.150607792,3
1174,249,6,4/16/2017,3.107163833,3
1175,249,6,4/23/2017,3.09720936,3
1176,251,0,4/3/2017,37.50372148,38
1177,251,0,4/10/2017,38.50262355,39
1178,251,0,4/17/2017,38.06843214,38
1179,251,0,4/24/2017,37.93405921,38
1180,251,1,4/4/2017,12.60818529,13
1181,251,1,4/11/2017,14.05508648,14
1182,251,1,4/18/2017,13.23147219,13
1183,251,1,4/25/2017,13.08945328,13
1184,251,2,4/5/2017,12.76334456,13
1185,251,2,4/12/2017,12.79665528,13
1186,251,2,4/19/2017,12.64592758,13
1187,251,2,4/26/2017,12.531186,13
1188,251,3,4/6/2017,10.6925988,11
1189,251,3,4/13/2017,10.83134384,11
1190,251,3,4/20/2017,10.62808453,11
1191,251,3,4/27/2017,10.56752533,11
1192,251,4,4/7/2017,45.40145637,45
1193,251,4,4/14/2017,64.33270038,64
1194,251,4,4/21/2017,58.48189599,58
1195,251,4,4/28/2017,55.3117862,55
1196,251,5,4/1/2017,15.3152204,15
1197,251,5,4/8/2017,15.68980126,16
1198,251,5,4/15/2017,15.59362983,16
1199,251,5,4/22/2017,15.55758456,16
1200,251,6,4/2/2017,22.47539391,22
1201,251,6,4/9/2017,22.3633739,22
1202,251,6,4/16/2017,22.25191222,22
1203,251,6,4/23/2017,22.14100607,22
1204,252,0,4/3/2017,20.73141469,21
1205,252,0,4/10/2017,20.54438612,21
1206,252,0,4/17/2017,20.32385543,20
1207,252,0,4/24/2017,20.30931513,20
1208,252,1,4/4/2017,4.157151529,4
1209,252,1,4/11/2017,4.339011481,4
1210,252,1,4/18/2017,4.15397534,4
1211,252,1,4/25/2017,4.130610446,4
1212,252,2,4/5/2017,6.465719248,6
1213,252,2,4/12/2017,6.402540075,6
1214,252,2,4/19/2017,6.334997873,6
1215,252,2,4/26/2017,6.268494343,6
1216,252,3,4/6/2017,7.116978206,7
1217,252,3,4/13/2017,7.040691872,7
1218,252,3,4/20/2017,6.974639316,7
1219,252,3,4/27/2017,6.908215924,7
1220,252,4,4/7/2017,10.4803426,10
1221,252,4,4/14/2017,10.40204871,10
1222,252,4,4/21/2017,10.32914485,10
1223,252,4,4/28/2017,10.25663605,10
1224,252,5,4/1/2017,6.850343913,7
1225,252,5,4/8/2017,6.124788664,6
1226,252,5,4/15/2017,6.358732315,6
1227,252,5,4/22/2017,6.344388705,6
1228,252,6,4/2/2017,16.00767512,16
1229,252,6,4/9/2017,15.95158525,16
1230,252,6,4/16/2017,15.89569192,16
1231,252,6,4/23/2017,15.83999444,16
1232,253,0,4/3/2017,44.36897517,44
1233,253,0,4/10/2017,44.2361192,44
1234,253,0,4/17/2017,44.09069417,44
1235,253,0,4/24/2017,43.94466431,44
1236,253,1,4/4/2017,72.55273519,73
1237,253,1,4/11/2017,71.28981728,71
1238,253,1,4/18/2017,70.98102975,71
1239,253,1,4/25/2017,70.88021456,71
1240,253,2,4/5/2017,77.68202174,78
1241,253,2,4/12/2017,77.59923651,78
1242,253,2,4/19/2017,77.39484928,77
1243,253,2,4/26/2017,77.17923603,77
1244,253,3,4/6/2017,43.3512608,43
1245,253,3,4/13/2017,43.16470454,43
1246,253,3,4/20/2017,42.91363316,43
1247,253,3,4/27/2017,42.67122265,43
1248,253,4,4/7/2017,92.44022951,92
1249,253,4,4/14/2017,90.05205451,90
1250,253,4,4/21/2017,89.69702164,90
1251,253,4,4/28/2017,89.70798698,90
1252,253,5,4/1/2017,41.80447722,42
1253,253,5,4/8/2017,41.81223889,42
1254,253,5,4/15/2017,41.7501954,42
1255,253,5,4/22/2017,41.68196673,42
1256,253,6,4/2/2017,81.65031625,82
1257,253,6,4/9/2017,82.57706963,83
1258,253,6,4/16/2017,82.97964544,83
1259,253,6,4/23/2017,83.27642836,83
1260,254,0,4/3/2017,6.475479731,6
1261,254,0,4/10/2017,6.407125216,6
1262,254,0,4/17/2017,6.339624996,6
1263,254,0,4/24/2017,6.272854788,6
1264,254,1,4/4/2017,5.131165693,5
1265,254,1,4/11/2017,5.062735357,5
1266,254,1,4/18/2017,5.010052034,5
1267,254,1,4/25/2017,4.956619155,5
1268,254,2,4/5/2017,4.430212642,4
1269,254,2,4/12/2017,4.274593345,4
1270,254,2,4/19/2017,4.265222991,4
1271,254,2,4/26/2017,4.206839225,4
1272,254,3,4/6/2017,3.053586645,3
1273,254,3,4/13/2017,3.007539924,3
1274,254,3,4/20/2017,2.96466736,3
1275,254,3,4/27/2017,2.922050859,3
1276,254,4,4/7/2017,14.76127025,15
1277,254,4,4/14/2017,14.69740734,15
1278,254,4,4/21/2017,14.63519647,15
1279,254,4,4/28/2017,14.57326509,15
1280,254,5,4/1/2017,5.294588321,5
1281,254,5,4/8/2017,5.256753036,5
1282,254,5,4/15/2017,5.2073796,5
1283,254,5,4/22/2017,5.159423489,5
1284,254,6,4/2/2017,5.60020457,6
1285,254,6,4/9/2017,5.552516483,6
1286,254,6,4/16/2017,5.505511367,6
1287,254,6,4/23/2017,5.458909329,5
1288,257,0,4/3/2017,30.39746252,30
1289,257,0,4/10/2017,28.31672351,28
1290,257,0,4/17/2017,28.78686412,29
1291,257,0,4/24/2017,28.84591516,29
1292,257,1,4/4/2017,8.975745596,9
1293,257,1,4/11/2017,11.28679828,11
1294,257,1,4/18/2017,10.47800869,10
1295,257,1,4/25/2017,9.661159508,10
1296,257,2,4/5/2017,7.358929127,7
1297,257,2,4/12/2017,7.299446211,7
1298,257,2,4/19/2017,7.222945058,7
1299,257,2,4/26/2017,7.14871986,7
1300,257,3,4/6/2017,5.63360147,6
1301,257,3,4/13/2017,5.578955175,6
1302,257,3,4/20/2017,5.511079323,6
1303,257,3,4/27/2017,5.445356271,5
1304,257,4,4/7/2017,12.11103952,12
1305,257,4,4/14/2017,12.01465434,12
1306,257,4,4/21/2017,11.9383683,12
1307,257,4,4/28/2017,11.86354289,12
1308,257,5,4/1/2017,2.417732774,2
1309,257,5,4/8/2017,2.387291819,2
1310,257,5,4/15/2017,2.35634858,2
1311,257,5,4/22/2017,2.325771822,2
1312,257,6,4/2/2017,1.98988185,2
1313,257,6,4/9/2017,1.965961118,2
