,start_st,weekday,date,demand,type
665,7023,5,2017-07-22,105,Forecast
666,7023,5,2017-07-29,108,Forecast
667,7023,5,2017-08-05,100,Forecast
668,7023,6,2017-07-16,98,Forecast
669,7023,6,2017-07-23,94,Forecast
670,7023,6,2017-07-30,95,Forecast
671,7023,6,2017-08-06,88,Forecast
672,7024,0,2017-07-17,84,Forecast
673,7024,0,2017-07-24,82,Forecast
674,7024,0,2017-07-31,75,Forecast
675,7024,0,2017-08-07,82,Forecast
676,7024,1,2017-07-11,80,Forecast
677,7024,1,2017-07-18,93,Forecast
678,7024,1,2017-07-25,71,Forecast
679,7024,1,2017-08-01,73,Forecast
680,7024,2,2017-07-12,102,Forecast
681,7024,2,2017-07-19,92,Forecast
682,7024,2,2017-07-26,96,Forecast
683,7024,2,2017-08-02,93,Forecast
684,7024,3,2017-07-13,91,Forecast
685,7024,3,2017-07-20,115,Forecast
686,7024,3,2017-07-27,89,Forecast
687,7024,3,2017-08-03,94,Forecast
688,7024,4,2017-07-14,105,Forecast
689,7024,4,2017-07-21,101,Forecast
690,7024,4,2017-07-28,105,Forecast
691,7024,4,2017-08-04,105,Forecast
692,7024,5,2017-07-15,99,Forecast
693,7024,5,2017-07-22,89,Forecast
694,7024,5,2017-07-29,95,Forecast
695,7024,5,2017-08-05,91,Forecast
696,7024,6,2017-07-16,80,Forecast
697,7024,6,2017-07-23,64,Forecast
698,7024,6,2017-07-30,91,Forecast
699,7024,6,2017-08-06,87,Forecast
700,7025,0,2017-07-17,295,Forecast
701,7025,0,2017-07-24,229,Forecast
702,7025,0,2017-07-31,277,Forecast
703,7025,0,2017-08-07,301,Forecast
704,7025,1,2017-07-11,289,Forecast
705,7025,1,2017-07-18,216,Forecast
706,7025,1,2017-07-25,250,Forecast
707,7025,1,2017-08-01,213,Forecast
708,7025,2,2017-07-12,267,Forecast
709,7025,2,2017-07-19,306,Forecast
710,7025,2,2017-07-26,278,Forecast
711,7025,2,2017-08-02,287,Forecast
712,7025,3,2017-07-13,274,Forecast
713,7025,3,2017-07-20,334,Forecast
714,7025,3,2017-07-27,301,Forecast
715,7025,3,2017-08-03,298,Forecast
716,7025,4,2017-07-14,310,Forecast
717,7025,4,2017-07-21,282,Forecast
718,7025,4,2017-07-28,292,Forecast
719,7025,4,2017-08-04,287,Forecast
720,7025,5,2017-07-15,227,Forecast
721,7025,5,2017-07-22,315,Forecast
722,7025,5,2017-07-29,262,Forecast
723,7025,5,2017-08-05,303,Forecast
724,7025,6,2017-07-16,275,Forecast
725,7025,6,2017-07-23,280,Forecast
726,7025,6,2017-07-30,279,Forecast
727,7025,6,2017-08-06,257,Forecast
728,7026,0,2017-05-29,139,Forecast
729,7026,0,2017-06-05,151,Forecast
730,7026,0,2017-06-12,116,Forecast
731,7026,0,2017-06-19,132,Forecast
732,7026,1,2017-05-30,155,Forecast
733,7026,1,2017-06-06,150,Forecast
734,7026,1,2017-06-13,123,Forecast
735,7026,1,2017-06-20,179,Forecast
736,7026,2,2017-05-31,166,Forecast
737,7026,2,2017-06-07,159,Forecast
738,7026,2,2017-06-14,188,Forecast
739,7026,2,2017-06-21,161,Forecast
740,7026,3,2017-06-01,129,Forecast
741,7026,3,2017-06-08,78,Forecast
742,7026,3,2017-06-15,134,Forecast
743,7026,3,2017-06-22,136,Forecast
744,7026,4,2017-06-02,153,Forecast
745,7026,4,2017-06-09,147,Forecast
746,7026,4,2017-06-16,136,Forecast
747,7026,4,2017-06-23,153,Forecast
748,7026,5,2017-05-27,140,Forecast
749,7026,5,2017-06-03,158,Forecast
750,7026,5,2017-06-10,171,Forecast
751,7026,5,2017-06-17,173,Forecast
752,7026,6,2017-05-28,175,Forecast
753,7026,6,2017-06-04,157,Forecast
754,7026,6,2017-06-11,190,Forecast
755,7026,6,2017-06-18,177,Forecast
756,7027,0,2017-07-17,230,Forecast
757,7027,0,2017-07-24,205,Forecast
758,7027,0,2017-07-31,208,Forecast
759,7027,0,2017-08-07,218,Forecast
760,7027,1,2017-07-11,224,Forecast
761,7027,1,2017-07-18,219,Forecast
762,7027,1,2017-07-25,253,Forecast
763,7027,1,2017-08-01,236,Forecast
764,7027,2,2017-07-12,207,Forecast
765,7027,2,2017-07-19,189,Forecast
766,7027,2,2017-07-26,191,Forecast
767,7027,2,2017-08-02,172,Forecast
768,7027,3,2017-07-13,220,Forecast
769,7027,3,2017-07-20,147,Forecast
770,7027,3,2017-07-27,225,Forecast
771,7027,3,2017-08-03,225,Forecast
772,7027,4,2017-07-14,202,Forecast
773,7027,4,2017-07-21,169,Forecast
774,7027,4,2017-07-28,174,Forecast
775,7027,4,2017-08-04,154,Forecast
776,7027,5,2017-07-15,207,Forecast
777,7027,5,2017-07-22,169,Forecast
778,7027,5,2017-07-29,204,Forecast
779,7027,5,2017-08-05,156,Forecast
780,7027,6,2017-07-16,212,Forecast
781,7027,6,2017-07-23,211,Forecast
782,7027,6,2017-07-30,209,Forecast
783,7027,6,2017-08-06,208,Forecast
784,7028,0,2017-07-17,277,Forecast
785,7028,0,2017-07-24,315,Forecast
786,7028,0,2017-07-31,300,Forecast
787,7028,0,2017-08-07,304,Forecast
788,7028,1,2017-07-11,411,Forecast
789,7028,1,2017-07-18,390,Forecast
790,7028,1,2017-07-25,390,Forecast
791,7028,1,2017-08-01,409,Forecast
792,7028,2,2017-07-12,381,Forecast
793,7028,2,2017-07-19,382,Forecast
794,7028,2,2017-07-26,394,Forecast
795,7028,2,2017-08-02,347,Forecast
796,7028,3,2017-07-13,347,Forecast
797,7028,3,2017-07-20,416,Forecast
798,7028,3,2017-07-27,386,Forecast
799,7028,3,2017-08-03,414,Forecast
800,7028,4,2017-07-14,347,Forecast
801,7028,4,2017-07-21,339,Forecast
802,7028,4,2017-07-28,347,Forecast
803,7028,4,2017-08-04,351,Forecast
804,7028,5,2017-07-15,325,Forecast
805,7028,5,2017-07-22,317,Forecast
806,7028,5,2017-07-29,353,Forecast
807,7028,5,2017-08-05,342,Forecast
808,7028,6,2017-07-16,248,Forecast
809,7028,6,2017-07-23,254,Forecast
810,7028,6,2017-07-30,246,Forecast
811,7028,6,2017-08-06,219,Forecast
812,7029,0,2017-07-17,146,Forecast
813,7029,0,2017-07-24,172,Forecast
814,7029,0,2017-07-31,138,Forecast
815,7029,0,2017-08-07,169,Forecast
816,7029,1,2017-07-11,143,Forecast
817,7029,1,2017-07-18,156,Forecast
818,7029,1,2017-07-25,108,Forecast
819,7029,1,2017-08-01,127,Forecast
820,7029,2,2017-07-12,159,Forecast
821,7029,2,2017-07-19,155,Forecast
822,7029,2,2017-07-26,144,Forecast
823,7029,2,2017-08-02,132,Forecast
824,7029,3,2017-07-13,128,Forecast
825,7029,3,2017-07-20,151,Forecast
826,7029,3,2017-07-27,144,Forecast
827,7029,3,2017-08-03,147,Forecast
828,7029,4,2017-07-14,145,Forecast
829,7029,4,2017-07-21,146,Forecast
830,7029,4,2017-07-28,143,Forecast
831,7029,4,2017-08-04,143,Forecast
832,7029,5,2017-07-15,131,Forecast
833,7029,5,2017-07-22,145,Forecast
834,7029,5,2017-07-29,151,Forecast
835,7029,5,2017-08-05,171,Forecast
836,7029,6,2017-07-16,129,Forecast
837,7029,6,2017-07-23,133,Forecast
838,7029,6,2017-07-30,140,Forecast
839,7029,6,2017-08-06,133,Forecast
840,7030,0,2017-07-17,230,Forecast
841,7030,0,2017-07-24,207,Forecast
842,7030,0,2017-07-31,272,Forecast
843,7030,0,2017-08-07,241,Forecast
844,7030,1,2017-07-11,603,Forecast
845,7030,1,2017-07-18,600,Forecast
846,7030,1,2017-07-25,617,Forecast
847,7030,1,2017-08-01,490,Forecast
848,7030,2,2017-07-12,640,Forecast
849,7030,2,2017-07-19,610,Forecast
850,7030,2,2017-07-26,656,Forecast
851,7030,2,2017-08-02,592,Forecast
852,7030,3,2017-07-13,609,Forecast
853,7030,3,2017-07-20,699,Forecast
854,7030,3,2017-07-27,652,Forecast
855,7030,3,2017-08-03,691,Forecast
856,7030,4,2017-07-14,530,Forecast
857,7030,4,2017-07-21,580,Forecast
858,7030,4,2017-07-28,542,Forecast
859,7030,4,2017-08-04,617,Forecast
860,7030,5,2017-07-15,491,Forecast
861,7030,5,2017-07-22,715,Forecast
862,7030,5,2017-07-29,602,Forecast
863,7030,5,2017-08-05,591,Forecast
864,7030,6,2017-07-16,174,Forecast
865,7030,6,2017-07-23,186,Forecast
866,7030,6,2017-07-30,168,Forecast
867,7030,6,2017-08-06,172,Forecast
868,7031,0,2017-07-17,213,Forecast
869,7031,0,2017-07-24,331,Forecast
870,7031,0,2017-07-31,323,Forecast
871,7031,0,2017-08-07,284,Forecast
872,7031,1,2017-07-11,313,Forecast
873,7031,1,2017-07-18,263,Forecast
874,7031,1,2017-07-25,297,Forecast
875,7031,1,2017-08-01,297,Forecast
876,7031,2,2017-07-12,237,Forecast
877,7031,2,2017-07-19,245,Forecast
878,7031,2,2017-07-26,239,Forecast
879,7031,2,2017-08-02,231,Forecast
880,7031,3,2017-07-13,209,Forecast
881,7031,3,2017-07-20,208,Forecast
882,7031,3,2017-07-27,236,Forecast
883,7031,3,2017-08-03,289,Forecast
884,7031,4,2017-07-14,261,Forecast
885,7031,4,2017-07-21,269,Forecast
886,7031,4,2017-07-28,282,Forecast
887,7031,4,2017-08-04,269,Forecast
888,7031,5,2017-07-15,178,Forecast
889,7031,5,2017-07-22,265,Forecast
890,7031,5,2017-07-29,255,Forecast
891,7031,5,2017-08-05,243,Forecast
892,7031,6,2017-07-16,472,Forecast
893,7031,6,2017-07-23,382,Forecast
894,7031,6,2017-07-30,459,Forecast
895,7031,6,2017-08-06,417,Forecast
896,7032,0,2017-07-17,113,Forecast
897,7032,0,2017-07-24,120,Forecast
898,7032,0,2017-07-31,123,Forecast
899,7032,0,2017-08-07,113,Forecast
900,7032,1,2017-07-11,141,Forecast
901,7032,1,2017-07-18,117,Forecast
902,7032,1,2017-07-25,107,Forecast
903,7032,1,2017-08-01,113,Forecast
904,7032,2,2017-07-12,154,Forecast
905,7032,2,2017-07-19,149,Forecast
906,7032,2,2017-07-26,136,Forecast
907,7032,2,2017-08-02,128,Forecast
908,7032,3,2017-07-13,140,Forecast
909,7032,3,2017-07-20,151,Forecast
910,7032,3,2017-07-27,116,Forecast
911,7032,3,2017-08-03,152,Forecast
912,7032,4,2017-07-14,152,Forecast
913,7032,4,2017-07-21,146,Forecast
914,7032,4,2017-07-28,130,Forecast
915,7032,4,2017-08-04,137,Forecast
916,7032,5,2017-07-15,110,Forecast
917,7032,5,2017-07-22,140,Forecast
918,7032,5,2017-07-29,123,Forecast
919,7032,5,2017-08-05,144,Forecast
920,7032,6,2017-07-16,114,Forecast
921,7032,6,2017-07-23,107,Forecast
922,7032,6,2017-07-30,114,Forecast
923,7032,6,2017-08-06,107,Forecast
924,7033,0,2017-07-17,114,Forecast
925,7033,0,2017-07-24,129,Forecast
926,7033,0,2017-07-31,150,Forecast
927,7033,0,2017-08-07,107,Forecast
928,7033,1,2017-07-11,163,Forecast
929,7033,1,2017-07-18,156,Forecast
930,7033,1,2017-07-25,140,Forecast
931,7033,1,2017-08-01,128,Forecast
932,7033,2,2017-07-12,133,Forecast
933,7033,2,2017-07-19,154,Forecast
934,7033,2,2017-07-26,160,Forecast
935,7033,2,2017-08-02,131,Forecast
936,7033,3,2017-07-13,135,Forecast
937,7033,3,2017-07-20,235,Forecast
938,7033,3,2017-07-27,136,Forecast
939,7033,3,2017-08-03,162,Forecast
940,7033,4,2017-07-14,179,Forecast
941,7033,4,2017-07-21,165,Forecast
942,7033,4,2017-07-28,175,Forecast
943,7033,4,2017-08-04,150,Forecast
944,7033,5,2017-07-15,139,Forecast
945,7033,5,2017-07-22,138,Forecast
946,7033,5,2017-07-29,142,Forecast
947,7033,5,2017-08-05,125,Forecast
948,7033,6,2017-07-16,116,Forecast
949,7033,6,2017-07-23,109,Forecast
950,7033,6,2017-07-30,132,Forecast
951,7033,6,2017-08-06,111,Forecast
952,7034,0,2017-07-17,164,Forecast
953,7034,0,2017-07-24,158,Forecast
954,7034,0,2017-07-31,179,Forecast
955,7034,0,2017-08-07,174,Forecast
956,7034,1,2017-07-11,177,Forecast
957,7034,1,2017-07-18,194,Forecast
958,7034,1,2017-07-25,174,Forecast
959,7034,1,2017-08-01,165,Forecast
960,7034,2,2017-07-12,192,Forecast
961,7034,2,2017-07-19,192,Forecast
962,7034,2,2017-07-26,198,Forecast
963,7034,2,2017-08-02,187,Forecast
964,7034,3,2017-07-13,224,Forecast
965,7034,3,2017-07-20,212,Forecast
966,7034,3,2017-07-27,176,Forecast
967,7034,3,2017-08-03,204,Forecast
968,7034,4,2017-07-14,191,Forecast
969,7034,4,2017-07-21,166,Forecast
970,7034,4,2017-07-28,186,Forecast
971,7034,4,2017-08-04,172,Forecast
972,7034,5,2017-07-15,156,Forecast
973,7034,5,2017-07-22,165,Forecast
974,7034,5,2017-07-29,129,Forecast
975,7034,5,2017-08-05,150,Forecast
976,7034,6,2017-07-16,157,Forecast
977,7034,6,2017-07-23,140,Forecast
978,7034,6,2017-07-30,144,Forecast
979,7034,6,2017-08-06,162,Forecast
980,7035,0,2017-07-17,139,Forecast
981,7035,0,2017-07-24,160,Forecast
982,7035,0,2017-07-31,154,Forecast
983,7035,0,2017-08-07,170,Forecast
984,7035,1,2017-07-11,140,Forecast
985,7035,1,2017-07-18,157,Forecast
986,7035,1,2017-07-25,118,Forecast
987,7035,1,2017-08-01,112,Forecast
988,7035,2,2017-07-12,155,Forecast
989,7035,2,2017-07-19,151,Forecast
990,7035,2,2017-07-26,142,Forecast
991,7035,2,2017-08-02,158,Forecast
992,7035,3,2017-07-13,176,Forecast
993,7035,3,2017-07-20,147,Forecast
994,7035,3,2017-07-27,182,Forecast
995,7035,3,2017-08-03,167,Forecast
996,7035,4,2017-07-14,155,Forecast
997,7035,4,2017-07-21,162,Forecast
998,7035,4,2017-07-28,142,Forecast
999,7035,4,2017-08-04,134,Forecast
1000,7035,5,2017-07-15,142,Forecast
1001,7035,5,2017-07-22,172,Forecast
1002,7035,5,2017-07-29,153,Forecast
1003,7035,5,2017-08-05,159,Forecast
1004,7035,6,2017-07-16,168,Forecast
1005,7035,6,2017-07-23,145,Forecast
1006,7035,6,2017-07-30,159,Forecast
1007,7035,6,2017-08-06,177,Forecast
1008,7036,0,2017-07-17,165,Forecast
1009,7036,0,2017-07-24,165,Forecast
1010,7036,0,2017-07-31,165,Forecast
1011,7036,0,2017-08-07,165,Forecast
1012,7036,1,2017-07-11,88,Forecast
1013,7036,1,2017-07-18,88,Forecast
1014,7036,1,2017-07-25,88,Forecast
1015,7036,1,2017-08-01,88,Forecast
1016,7036,2,2017-07-12,64,Forecast
1017,7036,2,2017-07-19,64,Forecast
1018,7036,2,2017-07-26,64,Forecast
1019,7036,2,2017-08-02,64,Forecast
1020,7036,3,2017-07-13,68,Forecast
1021,7036,3,2017-07-20,68,Forecast
1022,7036,3,2017-07-27,68,Forecast
1023,7036,3,2017-08-03,68,Forecast
1024,7036,4,2017-07-14,68,Forecast
1025,7036,4,2017-07-21,68,Forecast
1026,7036,4,2017-07-28,68,Forecast
1027,7036,4,2017-08-04,68,Forecast
1028,7036,5,2017-07-15,74,Forecast
1029,7036,5,2017-07-22,74,Forecast
1030,7036,5,2017-07-29,74,Forecast
1031,7036,5,2017-08-05,74,Forecast
1032,7036,6,2017-07-16,139,Forecast
1033,7036,6,2017-07-23,139,Forecast
1034,7036,6,2017-07-30,139,Forecast
1035,7036,6,2017-08-06,139,Forecast
1036,7037,0,2017-07-17,149,Forecast
1037,7037,0,2017-07-24,149,Forecast
1038,7037,0,2017-07-31,127,Forecast
1039,7037,0,2017-08-07,118,Forecast
1040,7037,1,2017-07-11,199,Forecast
1041,7037,1,2017-07-18,212,Forecast
1042,7037,1,2017-07-25,158,Forecast
1043,7037,1,2017-08-01,220,Forecast
1044,7037,2,2017-07-12,221,Forecast
1045,7037,2,2017-07-19,222,Forecast
1046,7037,2,2017-07-26,216,Forecast
1047,7037,2,2017-08-02,224,Forecast
1048,7037,3,2017-07-13,215,Forecast
1049,7037,3,2017-07-20,250,Forecast
1050,7037,3,2017-07-27,231,Forecast
1051,7037,3,2017-08-03,244,Forecast
1052,7037,4,2017-07-14,185,Forecast
1053,7037,4,2017-07-21,202,Forecast
1054,7037,4,2017-07-28,182,Forecast
1055,7037,4,2017-08-04,221,Forecast
1056,7037,5,2017-07-15,202,Forecast
1057,7037,5,2017-07-22,229,Forecast
1058,7037,5,2017-07-29,214,Forecast
1059,7037,5,2017-08-05,217,Forecast
1060,7037,6,2017-07-16,105,Forecast
1061,7037,6,2017-07-23,103,Forecast
1062,7037,6,2017-07-30,86,Forecast
1063,7037,6,2017-08-06,106,Forecast
1064,7038,0,2017-07-17,123,Forecast
1065,7038,0,2017-07-24,127,Forecast
1066,7038,0,2017-07-31,137,Forecast
1067,7038,0,2017-08-07,122,Forecast
1068,7038,1,2017-07-11,146,Forecast
1069,7038,1,2017-07-18,148,Forecast
1070,7038,1,2017-07-25,144,Forecast
1071,7038,1,2017-08-01,136,Forecast
1072,7038,2,2017-07-12,117,Forecast
1073,7038,2,2017-07-19,127,Forecast
1074,7038,2,2017-07-26,126,Forecast
1075,7038,2,2017-08-02,129,Forecast
1076,7038,3,2017-07-13,109,Forecast
1077,7038,3,2017-07-20,153,Forecast
1078,7038,3,2017-07-27,140,Forecast
1079,7038,3,2017-08-03,150,Forecast
1080,7038,4,2017-07-14,133,Forecast
1081,7038,4,2017-07-21,133,Forecast
1082,7038,4,2017-07-28,128,Forecast
1083,7038,4,2017-08-04,135,Forecast
1084,7038,5,2017-07-15,163,Forecast
1085,7038,5,2017-07-22,112,Forecast
1086,7038,5,2017-07-29,131,Forecast
1087,7038,5,2017-08-05,137,Forecast
1088,7038,6,2017-07-16,148,Forecast
1089,7038,6,2017-07-23,130,Forecast
1090,7038,6,2017-07-30,148,Forecast
1091,7038,6,2017-08-06,162,Forecast
1092,7039,0,2017-07-17,274,Forecast
1093,7039,0,2017-07-24,274,Forecast
1094,7039,0,2017-07-31,274,Forecast
1095,7039,0,2017-08-07,274,Forecast
1096,7039,1,2017-07-11,309,Forecast
1097,7039,1,2017-07-18,309,Forecast
1098,7039,1,2017-07-25,309,Forecast
1099,7039,1,2017-08-01,309,Forecast
1100,7039,2,2017-07-12,313,Forecast
1101,7039,2,2017-07-19,313,Forecast
1102,7039,2,2017-07-26,313,Forecast
1103,7039,2,2017-08-02,313,Forecast
1104,7039,3,2017-07-13,383,Forecast
1105,7039,3,2017-07-20,383,Forecast
1106,7039,3,2017-07-27,383,Forecast
1107,7039,3,2017-08-03,383,Forecast
1108,7039,4,2017-07-14,376,Forecast
1109,7039,4,2017-07-21,376,Forecast
1110,7039,4,2017-07-28,376,Forecast
1111,7039,4,2017-08-04,376,Forecast
1112,7039,5,2017-07-15,348,Forecast
1113,7039,5,2017-07-22,348,Forecast
1114,7039,5,2017-07-29,348,Forecast
1115,7039,5,2017-08-05,348,Forecast
1116,7039,6,2017-07-16,265,Forecast
1117,7039,6,2017-07-23,265,Forecast
1118,7039,6,2017-07-30,265,Forecast
1119,7039,6,2017-08-06,265,Forecast
1120,7040,0,2017-07-17,137,Forecast
1121,7040,0,2017-07-24,110,Forecast
1122,7040,0,2017-07-31,122,Forecast
1123,7040,0,2017-08-07,106,Forecast
1124,7040,1,2017-07-11,206,Forecast
1125,7040,1,2017-07-18,218,Forecast
1126,7040,1,2017-07-25,118,Forecast
1127,7040,1,2017-08-01,211,Forecast
1128,7040,2,2017-07-12,206,Forecast
1129,7040,2,2017-07-19,220,Forecast
1130,7040,2,2017-07-26,230,Forecast
1131,7040,2,2017-08-02,204,Forecast
1132,7040,3,2017-07-13,203,Forecast
1133,7040,3,2017-07-20,239,Forecast
1134,7040,3,2017-07-27,210,Forecast
1135,7040,3,2017-08-03,229,Forecast
1136,7040,4,2017-07-14,210,Forecast
1137,7040,4,2017-07-21,171,Forecast
1138,7040,4,2017-07-28,218,Forecast
1139,7040,4,2017-08-04,203,Forecast
1140,7040,5,2017-07-15,179,Forecast
1141,7040,5,2017-07-22,177,Forecast
1142,7040,5,2017-07-29,201,Forecast
1143,7040,5,2017-08-05,187,Forecast
1144,7040,6,2017-07-16,91,Forecast
1145,7040,6,2017-07-23,105,Forecast
1146,7040,6,2017-07-30,109,Forecast
1147,7040,6,2017-08-06,98,Forecast
1148,7041,0,2017-07-17,225,Forecast
1149,7041,0,2017-07-24,210,Forecast
1150,7041,0,2017-07-31,236,Forecast
1151,7041,0,2017-08-07,222,Forecast
1152,7041,1,2017-07-11,238,Forecast
1153,7041,1,2017-07-18,228,Forecast
1154,7041,1,2017-07-25,156,Forecast
1155,7041,1,2017-08-01,220,Forecast
1156,7041,2,2017-07-12,201,Forecast
1157,7041,2,2017-07-19,220,Forecast
1158,7041,2,2017-07-26,206,Forecast
1159,7041,2,2017-08-02,241,Forecast
1160,7041,3,2017-07-13,187,Forecast
1161,7041,3,2017-07-20,219,Forecast
1162,7041,3,2017-07-27,206,Forecast
1163,7041,3,2017-08-03,203,Forecast
1164,7041,4,2017-07-14,249,Forecast
1165,7041,4,2017-07-21,185,Forecast
1166,7041,4,2017-07-28,215,Forecast
1167,7041,4,2017-08-04,244,Forecast
1168,7041,5,2017-07-15,184,Forecast
1169,7041,5,2017-07-22,179,Forecast
1170,7041,5,2017-07-29,278,Forecast
1171,7041,5,2017-08-05,202,Forecast
1172,7041,6,2017-07-16,280,Forecast
1173,7041,6,2017-07-23,328,Forecast
1174,7041,6,2017-07-30,278,Forecast
1175,7041,6,2017-08-06,277,Forecast
1176,7042,0,2017-07-17,282,Forecast
1177,7042,0,2017-07-24,260,Forecast
1178,7042,0,2017-07-31,285,Forecast
1179,7042,0,2017-08-07,291,Forecast
1180,7042,1,2017-07-11,365,Forecast
1181,7042,1,2017-07-18,340,Forecast
1182,7042,1,2017-07-25,312,Forecast
1183,7042,1,2017-08-01,324,Forecast
1184,7042,2,2017-07-12,315,Forecast
1185,7042,2,2017-07-19,338,Forecast
1186,7042,2,2017-07-26,287,Forecast
1187,7042,2,2017-08-02,310,Forecast
1188,7042,3,2017-07-13,268,Forecast
1189,7042,3,2017-07-20,358,Forecast
1190,7042,3,2017-07-27,333,Forecast
1191,7042,3,2017-08-03,336,Forecast
1192,7042,4,2017-07-14,318,Forecast
1193,7042,4,2017-07-21,270,Forecast
1194,7042,4,2017-07-28,360,Forecast
1195,7042,4,2017-08-04,304,Forecast
1196,7042,5,2017-07-15,269,Forecast
1197,7042,5,2017-07-22,529,Forecast
1198,7042,5,2017-07-29,488,Forecast
1199,7042,5,2017-08-05,540,Forecast
1200,7042,6,2017-07-16,242,Forecast
1201,7042,6,2017-07-23,243,Forecast
1202,7042,6,2017-07-30,261,Forecast
1203,7042,6,2017-08-06,233,Forecast
1204,7043,0,2017-07-17,65,Forecast
1205,7043,0,2017-07-24,94,Forecast
1206,7043,0,2017-07-31,96,Forecast
1207,7043,0,2017-08-07,88,Forecast
1208,7043,1,2017-07-11,163,Forecast
1209,7043,1,2017-07-18,153,Forecast
1210,7043,1,2017-07-25,166,Forecast
1211,7043,1,2017-08-01,174,Forecast
1212,7043,2,2017-07-12,161,Forecast
1213,7043,2,2017-07-19,128,Forecast
1214,7043,2,2017-07-26,184,Forecast
1215,7043,2,2017-08-02,140,Forecast
1216,7043,3,2017-07-13,167,Forecast
1217,7043,3,2017-07-20,157,Forecast
1218,7043,3,2017-07-27,153,Forecast
1219,7043,3,2017-08-03,169,Forecast
1220,7043,4,2017-07-14,160,Forecast
1221,7043,4,2017-07-21,162,Forecast
1222,7043,4,2017-07-28,153,Forecast
1223,7043,4,2017-08-04,132,Forecast
1224,7043,5,2017-07-15,155,Forecast
1225,7043,5,2017-07-22,145,Forecast
1226,7043,5,2017-07-29,163,Forecast
1227,7043,5,2017-08-05,172,Forecast
1228,7043,6,2017-07-16,86,Forecast
1229,7043,6,2017-07-23,101,Forecast
1230,7043,6,2017-07-30,86,Forecast
1231,7043,6,2017-08-06,94,Forecast
1232,7044,0,2017-07-17,96,Forecast
1233,7044,0,2017-07-24,93,Forecast
1234,7044,0,2017-07-31,100,Forecast
1235,7044,0,2017-08-07,108,Forecast
1236,7044,1,2017-07-11,130,Forecast
1237,7044,1,2017-07-18,126,Forecast
1238,7044,1,2017-07-25,95,Forecast
1239,7044,1,2017-08-01,117,Forecast
1240,7044,2,2017-07-12,116,Forecast
1241,7044,2,2017-07-19,127,Forecast
1242,7044,2,2017-07-26,115,Forecast
1243,7044,2,2017-08-02,117,Forecast
1244,7044,3,2017-07-13,147,Forecast
1245,7044,3,2017-07-20,104,Forecast
1246,7044,3,2017-07-27,129,Forecast
1247,7044,3,2017-08-03,141,Forecast
1248,7044,4,2017-07-14,130,Forecast
1249,7044,4,2017-07-21,138,Forecast
1250,7044,4,2017-07-28,113,Forecast
1251,7044,4,2017-08-04,134,Forecast
1252,7044,5,2017-07-15,103,Forecast
1253,7044,5,2017-07-22,78,Forecast
1254,7044,5,2017-07-29,107,Forecast
1255,7044,5,2017-08-05,91,Forecast
1256,7044,6,2017-07-16,92,Forecast
1257,7044,6,2017-07-23,73,Forecast
1258,7044,6,2017-07-30,101,Forecast
1259,7044,6,2017-08-06,82,Forecast
1260,7045,0,2017-07-17,58,Forecast
1261,7045,0,2017-07-24,59,Forecast
1262,7045,0,2017-07-31,62,Forecast
1263,7045,0,2017-08-07,67,Forecast
1264,7045,1,2017-07-11,92,Forecast
1265,7045,1,2017-07-18,77,Forecast
1266,7045,1,2017-07-25,65,Forecast
1267,7045,1,2017-08-01,86,Forecast
1268,7045,2,2017-07-12,77,Forecast
1269,7045,2,2017-07-19,91,Forecast
1270,7045,2,2017-07-26,88,Forecast
1271,7045,2,2017-08-02,96,Forecast
1272,7045,3,2017-07-13,85,Forecast
1273,7045,3,2017-07-20,103,Forecast
1274,7045,3,2017-07-27,105,Forecast
1275,7045,3,2017-08-03,96,Forecast
1276,7045,4,2017-07-14,92,Forecast
1277,7045,4,2017-07-21,92,Forecast
1278,7045,4,2017-07-28,85,Forecast
1279,7045,4,2017-08-04,83,Forecast
1280,7045,5,2017-07-15,96,Forecast
1281,7045,5,2017-07-22,114,Forecast
1282,7045,5,2017-07-29,117,Forecast
1283,7045,5,2017-08-05,122,Forecast
1284,7045,6,2017-07-16,33,Forecast
1285,7045,6,2017-07-23,35,Forecast
1286,7045,6,2017-07-30,35,Forecast
